episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,cost,actions
1018,4671,0.050000000000000044,0.12244947254657745,0.0002527558826841414,0.002852122997865081,0.6947940848036874,1,0.06666666666666667,0 15
1019,4674,0.050000000000000044,0.28278911113739014,0.0001871295147187387,0.0018140820320695639,0.8468695843545775,2,0.13333333333333333,9 0 15
1020,4677,0.050000000000000044,0.0964864194393158,0.00018469442632825425,0.0027179373428225517,0.782816876565393,2,0.13333333333333333,6 0 15
1021,4681,0.050000000000000044,0.33688467741012573,0.0002767867517832201,0.001287967897951603,0.8615370501235889,3,0.2,0 13 2 15
1022,4684,0.050000000000000044,0.1689784675836563,0.00030041145510040224,0.002065056934952736,0.858123997100114,2,0.13333333333333333,11 0 15
1023,4687,0.050000000000000044,0.3420141935348511,0.00021252705482766032,0.0015498846769332886,0.8292982227453579,2,0.13333333333333333,0 3 15
1024,4689,0.050000000000000044,0.2642996311187744,0.00022708876349497586,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
1025,4691,0.050000000000000044,0.12244947254657745,0.0003054940825677477,0.002852122997865081,0.6947940848036874,1,0.06666666666666667,0 15
1026,4693,0.050000000000000044,0.12251240015029907,0.0002081325656035915,0.0032903882674872875,0.761178596687975,1,0.06666666666666667,0 15
1027,4697,0.050000000000000044,0.3775223195552826,0.00026048026484204456,0.0012629900593310595,0.8942409133213028,3,0.2,0 5 3 15
1028,4699,0.050000000000000044,0.17371436953544617,0.0002840287997969426,0.003069466445595026,0.7810428271781072,1,0.06666666666666667,0 15
1029,4707,0.050000000000000044,0.25400668382644653,0.00023755714209983125,0.0007316234987229109,0.9424761381713446,7,0.4666666666666667,13 3 14 5 10 11 0 15
1030,4714,0.050000000000000044,0.2719962000846863,0.00025838388579099307,0.0012420795392245054,0.8886615250715886,6,0.4,12 7 9 8 6 0 15
1031,4716,0.050000000000000044,0.1823476254940033,0.00018438007100485265,0.004247801844030619,0.6964328202865265,1,0.06666666666666667,0 15
1032,4718,0.050000000000000044,0.08240792900323868,0.00019672718190122396,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
1033,4720,0.050000000000000044,0.17371436953544617,0.00021732188906753436,0.003069466445595026,0.7810428271781072,1,0.06666666666666667,0 15
1034,4722,0.050000000000000044,0.1823476254940033,0.00023206400510389358,0.004247801844030619,0.6964328202865265,1,0.06666666666666667,0 15
1035,4725,0.050000000000000044,0.37743937969207764,0.00015943416898759702,0.0019669567700475454,0.8375651350291391,2,0.13333333333333333,0 13 15
1036,4727,0.050000000000000044,0.16447439789772034,0.00021590527467196807,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
1037,4729,0.050000000000000044,0.2495211362838745,0.00035039789509028196,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
1038,4731,0.050000000000000044,0.2642996311187744,0.0003282419638708234,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
1039,4733,0.050000000000000044,0.17371436953544617,0.0002960398414870724,0.003069466445595026,0.7810428271781072,1,0.06666666666666667,0 15
1040,4738,0.050000000000000044,0.420156329870224,0.00027421708218753336,0.000548606738448143,0.9366538070328312,4,0.26666666666666666,0 13 9 5 15
1041,4740,0.050000000000000044,0.09905785322189331,0.00023816191969672218,0.002730385400354862,0.7102124447359589,1,0.06666666666666667,0 15
1042,4745,0.050000000000000044,0.3633269667625427,0.0001801410980988294,0.0010442868806421757,0.8987248120707649,4,0.26666666666666666,0 5 12 11 15
1043,4747,0.050000000000000044,0.30348581075668335,0.0002714360743993893,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
1044,4749,0.050000000000000044,0.23669050633907318,0.00024462553847115487,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
1045,4759,0.050000000000000044,-0.0823073461651802,0.0002991925168316811,0.1609414666891098,0.10968176216734031,10,0.6666666666666666,13 3 7 10 8 2 6 14 12 11
1046,4767,0.050000000000000044,0.23900720477104187,0.00022484857981908135,0.0007668311009183526,0.9335246073186185,7,0.4666666666666667,13 3 14 10 6 4 0 15
1047,4769,0.050000000000000044,0.18845146894454956,0.00024936062254710123,0.0051157474517822266,0.6636837995749556,1,0.06666666666666667,0 15
1048,4774,0.050000000000000044,0.36412328481674194,0.00026067737489938737,0.0008461555698886514,0.9032614220655772,4,0.26666666666666666,0 2 10 13 15
1049,4776,0.050000000000000044,0.1831447035074234,0.00021932365780230612,0.003824138082563877,0.7307142555142235,1,0.06666666666666667,0 15
1050,4778,0.050000000000000044,0.1823476254940033,0.00040018311119638383,0.004247801844030619,0.6964328202865265,1,0.06666666666666667,0 15
1051,4782,0.050000000000000044,0.32148444652557373,0.00023749404863337986,0.0015840381383895874,0.85896985650098,3,0.2,5 0 14 15
1052,4784,0.050000000000000044,0.16447439789772034,0.00043665323755703866,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
1053,4788,0.050000000000000044,0.32676437497138977,0.00022984947281656787,0.0024074804969131947,0.8473152216351132,3,0.2,5 0 8 15
1054,4790,0.050000000000000044,0.1831447035074234,0.00021099128935020417,0.003824138082563877,0.7307142555142235,1,0.06666666666666667,0 15
1055,4794,0.050000000000000044,0.37346264719963074,0.0002299489060533233,0.0010816330322995782,0.8824605203978939,3,0.2,0 13 14 15
1056,4798,0.050000000000000044,0.351146936416626,0.00020867097191512585,0.0011730806436389685,0.8904782623189914,3,0.2,0 13 11 15
1057,4800,0.050000000000000044,0.1711343228816986,0.00021074659889563918,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
1058,4802,0.050000000000000044,0.13259172439575195,0.00021931735682301223,0.002853183075785637,0.7414969990470676,1,0.06666666666666667,0 15
1059,4805,0.050000000000000044,0.1378452628850937,0.00033915822374789667,0.0018979962915182114,0.850053531916172,2,0.13333333333333333,9 0 15
1060,4807,0.050000000000000044,0.30348581075668335,0.00018275980255566537,0.0027194975409656763,0.7972285267824969,1,0.06666666666666667,0 15
1061,4810,0.050000000000000044,0.373225599527359,0.00020432122497974584,0.0014587979530915618,0.8911110514622097,2,0.13333333333333333,0 4 15
1062,4812,0.050000000000000044,0.11503994464874268,0.00028623867547139525,0.0028499681502580643,0.7693135804229823,1,0.06666666666666667,0 15
1063,4814,0.050000000000000044,0.09905785322189331,0.00023130218323785812,0.002730385400354862,0.7102124447359589,1,0.06666666666666667,0 15
1064,4817,0.050000000000000044,0.19343304634094238,0.00022794685598152378,0.0013583982363343239,0.8615273554546661,2,0.13333333333333333,8 0 15
1065,4820,0.050000000000000044,0.38391709327697754,0.00025792510617369163,0.0019447753438726068,0.8441685941003875,2,0.13333333333333333,0 13 15
1066,4822,0.050000000000000044,0.12251240015029907,0.0003988459357060492,0.0032903882674872875,0.761178596687975,1,0.06666666666666667,0 15
1067,4824,0.050000000000000044,0.2495211362838745,0.00025877472944557667,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
1068,4827,0.050000000000000044,0.369215190410614,0.00021985271693362543,0.0015163259813562036,0.8797101683019883,2,0.13333333333333333,0 13 15
1069,4830,0.050000000000000044,0.19539064168930054,0.00029248181575288373,0.0012165382504463196,0.8711734802886294,2,0.13333333333333333,2 0 15
1070,4837,0.050000000000000044,0.2607870399951935,0.0002144153820284243,0.001019668998196721,0.916898039093199,6,0.4,12 7 9 10 3 0 15
1071,4839,0.050000000000000044,0.2495211362838745,0.00019978244381491095,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
1072,4842,0.050000000000000044,0.4400259852409363,0.0002094186784233898,0.000823172100353986,0.9100697466862188,2,0.13333333333333333,0 13 15
1073,4846,0.050000000000000044,0.34682151675224304,0.00020819778001168743,0.0012060980079695582,0.8727534980591781,3,0.2,0 13 2 15
1074,4848,0.050000000000000044,0.1823476254940033,0.0003524035419104621,0.004247801844030619,0.6964328202865265,1,0.06666666666666667,0 15
1075,4852,0.050000000000000044,0.16182036697864532,0.00019941608479712158,0.0015290111768990755,0.878271659475161,3,0.2,0 10 3 15
1076,4854,0.050000000000000044,0.2642996311187744,0.00024205762019846588,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
1077,4858,0.050000000000000044,0.37299931049346924,0.00017007735004881397,0.0009743612608872354,0.8857143253318337,3,0.2,0 13 2 15
1078,4862,0.050000000000000044,0.4290958642959595,0.000166604313562857,0.0007257985416799784,0.9194684379892457,3,0.2,0 13 2 15
1079,4866,0.050000000000000044,0.38596224784851074,0.00026997488384949975,0.0011426780838519335,0.8498077556650364,3,0.2,0 13 2 15
1080,4868,0.050000000000000044,0.21899893879890442,0.00023277007858268917,0.0019920608028769493,0.789990494813295,1,0.06666666666666667,0 15
1081,4878,0.050000000000000044,0.2598727345466614,0.0002336381294298917,0.0007436200976371765,0.9256251130638451,10,0.6666666666666666,12 9 8 10 7 14 13 6 3 0
1082,4880,0.050000000000000044,0.15564492344856262,0.00016746725304983556,0.0013349374057725072,0.790675773986313,1,0.06666666666666667,0 15
1083,4884,0.050000000000000044,0.3678666651248932,0.00017519431276014075,0.0017262715846300125,0.8671167261375825,3,0.2,0 13 6 15
1084,4887,0.050000000000000044,0.3607647120952606,0.00024010325432755053,0.0013966152910143137,0.861038404838852,2,0.13333333333333333,0 13 15
1085,4891,0.050000000000000044,0.3337576687335968,0.0001939954272529576,0.0018645861418917775,0.8667531700386233,3,0.2,12 9 0 15
1086,4893,0.050000000000000044,0.2642996311187744,0.00022562410595128313,0.003218446159735322,0.7966522244934776,1,0.06666666666666667,0 15
1087,4897,0.050000000000000044,0.38587766885757446,0.00024062651937128976,0.0006097344448789954,0.9044612140951769,3,0.2,2 0 8 15
1088,4899,0.050000000000000044,0.2495211362838745,0.00035605185257736593,0.002150712301954627,0.7679219787539504,1,0.06666666666666667,0 15
1089,4902,0.050000000000000044,0.36670979857444763,0.00029568995038668316,0.0012019076384603977,0.8656082907769116,2,0.13333333333333333,0 13 15
1090,4904,0.050000000000000044,0.13259172439575195,0.0001587002770975232,0.002853183075785637,0.7414969990470676,1,0.06666666666666667,0 15
1091,4906,0.050000000000000044,0.11503994464874268,0.00012536575377453119,0.0028499681502580643,0.7693135804229823,1,0.06666666666666667,0 15
1092,4911,0.050000000000000044,0.005119958892464638,0.0002401713776635006,0.1478879451751709,0.16164214275883668,4,0.26666666666666666,13 3 14 2 15
1093,4917,0.050000000000000044,0.41786378622055054,0.0001858142059063539,0.001114651095122099,0.9096313507675983,5,0.3333333333333333,0 13 2 8 12 15
1094,4920,0.050000000000000044,0.38391709327697754,0.00020831989240832627,0.0019447753438726068,0.8441685941003875,2,0.13333333333333333,0 13 15
1095,4923,0.050000000000000044,0.37743937969207764,0.00020566459958596775,0.0019669567700475454,0.8375651350291391,2,0.13333333333333333,0 13 15
1096,4925,0.050000000000000044,0.2005401849746704,0.00018100075249094516,0.003257201984524727,0.7500508179695442,1,0.06666666666666667,0 15
1097,4927,0.050000000000000044,0.2005401849746704,0.00025021749024745077,0.003257201984524727,0.7500508179695442,1,0.06666666666666667,0 15
1098,4930,0.050000000000000044,0.21896670758724213,0.0002667408892496799,0.00232571829110384,0.8608875494277577,2,0.13333333333333333,0 9 15
1099,4932,0.050000000000000044,0.11503994464874268,0.00023152110952651128,0.0028499681502580643,0.7693135804229823,1,0.06666666666666667,0 15
1100,4936,0.050000000000000044,0.04838206619024277,0.00019932740906369872,0.0016396163264289498,0.822021137245274,3,0.2,0 4 9 15
1101,4939,0.050000000000000044,0.07811561226844788,0.000204945516694958,0.0018655662424862385,0.8332781210728876,2,0.13333333333333333,1 0 15
1102,4941,0.050000000000000044,0.1823476254940033,0.00022097851615399122,0.004247801844030619,0.6964328202865265,1,0.06666666666666667,0 15
1103,4943,0.050000000000000044,0.23669050633907318,0.00018941993039334193,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
1104,4945,0.050000000000000044,0.18965360522270203,0.00024819959071464837,0.002573377685621381,0.7079943261833531,1,0.06666666666666667,0 15
1105,4948,0.050000000000000044,0.37760114669799805,0.0001649670593906194,0.0018720426596701145,0.8260503636526916,2,0.13333333333333333,0 5 15
1106,4951,0.050000000000000044,0.35901373624801636,0.00017244781823440766,0.0013869155663996935,0.856025873711078,2,0.13333333333333333,0 5 15
1107,4953,0.050000000000000044,0.2005401849746704,0.00023834042804082856,0.003257201984524727,0.7500508179695442,1,0.06666666666666667,0 15
1108,4957,0.050000000000000044,0.30588725209236145,0.00017418295101379044,0.0018752752803266048,0.8146976801931114,3,0.2,12 9 0 15
1109,4967,0.050000000000000044,-0.03822633624076843,0.00020319013274274766,0.11924873292446136,0.24525071895106096,10,0.6666666666666666,13 3 10 7 2 9 6 14 1 12
1110,4969,0.050000000000000044,0.17371436953544617,0.0001601227413630113,0.003069466445595026,0.7810428271781072,1,0.06666666666666667,0 15
1111,4971,0.050000000000000044,0.300115704536438,0.00014131881471257657,0.0023183857556432486,0.8213479642675443,1,0.06666666666666667,0 15
1112,4974,0.050000000000000044,0.369215190410614,0.0001655114465393126,0.0015163259813562036,0.8797101683019883,2,0.13333333333333333,0 13 15
1113,4977,0.050000000000000044,0.3607647120952606,0.00021251167345326394,0.0013966152910143137,0.861038404838852,2,0.13333333333333333,0 13 15
1114,4979,0.050000000000000044,0.15564492344856262,0.00028059449687134475,0.0013349374057725072,0.790675773986313,1,0.06666666666666667,0 15
1115,4983,0.050000000000000044,0.33688467741012573,0.0005296033777995035,0.001287967897951603,0.8615370501235889,3,0.2,0 13 2 15
1116,4986,0.050000000000000044,0.369215190410614,0.00022961840052933744,0.0015163259813562036,0.8797101683019883,2,0.13333333333333333,0 13 15
1117,4988,0.050000000000000044,0.23669050633907318,0.0002173658722313121,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
1118,4990,0.050000000000000044,0.17371436953544617,0.0003045655903406441,0.003069466445595026,0.7810428271781072,1,0.06666666666666667,0 15
1119,4992,0.050000000000000044,0.23669050633907318,0.0002280909611727111,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
1120,4994,0.050000000000000044,0.23669050633907318,0.0001673185579420533,0.0034648894798010588,0.7995885665950395,1,0.06666666666666667,0 15
1121,4996,0.050000000000000044,0.16447439789772034,0.00020803922234335914,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
1122,4998,0.050000000000000044,0.1711343228816986,0.00022004651691531762,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
1123,5000,0.050000000000000044,0.1711343228816986,0.00018356589134782553,0.002334018237888813,0.8169348388184947,1,0.06666666666666667,0 15
1124,5002,0.050000000000000044,0.12244947254657745,0.0003829784254776314,0.002852122997865081,0.6947940848036874,1,0.06666666666666667,0 15
1125,5004,0.050000000000000044,0.16447439789772034,0.00024230377312051132,0.006094321608543396,0.700758538072415,1,0.06666666666666667,0 15
1126,5011,0.050000000000000044,0.2607870399951935,0.00036679624255547035,0.001019668998196721,0.916898039093199,6,0.4,12 10 7 9 3 0 15
1127,5014,0.050000000000000044,0.10141786187887192,0.0003173870306151609,0.0020179941784590483,0.8149931936233562,2,0.13333333333333333,7 0 15
1128,5024,0.050000000000000044,0.20097629725933075,0.00028497831663116814,0.0006685125408694148,0.9411848554925885,10,0.6666666666666666,13 3 2 7 14 1 10 9 0 12
1129,5026,0.050000000000000044,0.08240792900323868,0.0002973776136059314,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
1130,5030,0.050000000000000044,0.4289085268974304,0.00020292970657465048,0.0021463872399181128,0.8494133220611231,3,0.2,0 13 2 15
1131,5032,0.050000000000000044,0.11503994464874268,0.00032691977685317397,0.0028499681502580643,0.7693135804229823,1,0.06666666666666667,0 15
1132,5036,0.050000000000000044,0.38671696186065674,0.00029616482061101124,0.00119421212002635,0.8529400257271904,3,0.2,0 11 13 15
1133,5038,0.050000000000000044,0.12244947254657745,0.0001764342887327075,0.002852122997865081,0.6947940848036874,1,0.06666666666666667,0 15
1134,5040,0.050000000000000044,0.300115704536438,0.00028805836336687207,0.0023183857556432486,0.8213479642675443,1,0.06666666666666667,0 15
