episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,paid_k,total_k,cost,actions
202,1110,0.6485000000000001,0.13884325325489044,0.0008811218172518744,0.0007789268274791539,0.9268132494441395,8,8,9,0.0,6 3 5 8 9 1 2 4 10
203,1119,0.6456500000000001,0.04850487411022186,0.0007291944477603667,0.0005914922803640366,0.9533852734088047,8,8,9,0.0,1 4 8 3 2 7 5 9 10
204,1124,0.6440666666666667,0.3561599850654602,0.0008143659448251128,0.0016640927642583847,0.871655981194817,4,4,5,0.0,7 8 9 2 10
205,1128,0.6428,0.4097076654434204,0.0006520844472106546,0.0010713881347328424,0.9125906124303513,3,3,4,0.0,8 9 3 10
206,1133,0.6412166666666668,0.11699831485748291,0.0009249157039448619,0.00045383928227238357,0.9354137612615272,4,4,5,0.0,8 2 6 1 10
207,1137,0.63995,0.2971361577510834,0.0006789781764382496,0.001077873632311821,0.8640845665059248,3,3,4,0.0,9 2 6 10
208,1146,0.6371,0.38613808155059814,0.0008334182655542261,0.0005136092659085989,0.9457555724380983,8,8,9,0.0,7 8 1 9 6 4 2 5 10
209,1154,0.6345666666666667,0.05282585322856903,0.0007119199872249737,0.0008331005810759962,0.9328399639705132,7,7,8,0.0,8 7 9 4 2 3 5 10
210,1158,0.6333,0.05795484036207199,0.0008099465630948544,0.001126609742641449,0.8912223527179178,3,3,4,0.0,5 7 9 10
211,1167,0.63045,0.13512404263019562,0.0008541400440865093,0.00030623964266851544,0.9617493655997706,9,9,10,0.0,1 9 5 4 7 8 2 3 6
212,1172,0.6288666666666667,-0.002922743558883667,0.0009406109340488911,0.0016595413908362389,0.8208886315153555,4,4,5,0.0,8 6 9 1 10
213,1173,0.6285499999999999,0.0,0.0006035844562575221,0.001993488287553191,0.7898744387400152,0,0,1,0.0,10
214,1180,0.6263333333333334,0.48263055086135864,0.0008342973971074181,0.0009672900196164846,0.9128501846340975,6,6,7,0.0,8 2 3 9 6 1 10
215,1182,0.6256999999999999,0.1126687228679657,0.0008487129816785455,0.0014848669525235891,0.8873469179250326,1,1,2,0.0,4 10
216,1187,0.6241166666666667,0.3301471769809723,0.0008174641581717879,0.0014558001421391964,0.8950498003277852,4,4,5,0.0,7 4 2 1 10
217,1191,0.62285,0.04205857962369919,0.0010621968103805557,0.0015743270050734282,0.8263047127480597,3,3,4,0.0,9 3 4 10
218,1199,0.6203166666666666,0.173363596200943,0.0007911833381513134,0.0006157811731100082,0.9386138939403892,7,7,8,0.0,8 3 4 6 1 5 9 10
219,1204,0.6187333333333334,0.032476313412189484,0.0006231623119674623,0.001266916748136282,0.8646331836561385,4,4,5,0.0,6 3 4 5 10
220,1209,0.61715,0.16662050783634186,0.000700230710208416,0.0007053559529595077,0.945673524199428,4,4,5,0.0,7 6 5 4 10
221,1213,0.6158833333333333,0.1623150110244751,0.0008920410764403641,0.0007543298415839672,0.9350383091633796,3,3,4,0.0,8 7 2 10
222,1216,0.6149333333333333,0.4634844660758972,0.0006150376866571605,0.0012354671489447355,0.8946147571261375,2,2,3,0.0,8 3 10
223,1221,0.6133500000000001,0.029082275927066803,0.0007201312342658639,0.0020503546111285686,0.8790737914295776,4,4,5,0.0,6 3 1 7 10
224,1230,0.6105,0.5534909963607788,0.0007417604340136879,0.000699592987075448,0.9451701391253545,9,9,10,0.0,8 3 2 5 6 1 4 9 7
225,1238,0.6079666666666667,0.3585529029369354,0.0007701438444200903,0.00102908699773252,0.8952495574366465,7,7,8,0.0,8 3 7 2 5 9 1 10
226,1244,0.6060666666666666,0.17868000268936157,0.0007977173275624713,0.0005026753060519695,0.9410585169276215,5,5,6,0.0,8 7 2 5 1 10
227,1246,0.6054333333333334,0.33087295293807983,0.0005069190956419334,0.0019766325131058693,0.8762118708264519,1,1,2,0.0,7 10
228,1250,0.6041666666666667,0.1148236021399498,0.0006094671116443351,0.0013977752532809973,0.8939858328254271,3,3,4,0.0,8 1 3 10
229,1256,0.6022666666666667,0.025641106069087982,0.0043881475770225125,0.000366411404684186,0.9329062137535721,5,5,6,0.0,4 5 2 6 3 10
230,1260,0.601,0.06320133060216904,0.002414785325527191,0.0011428995057940483,0.9015818349485519,3,3,4,0.0,7 1 9 10
231,1263,0.60005,0.05021681636571884,0.0020362910193701587,0.0016414436977356672,0.8417518606207884,2,2,3,0.0,8 9 10
232,1268,0.5984666666666667,0.005080237984657288,0.0018198180478066206,0.0010721811559051275,0.8814719540114635,4,4,5,0.0,1 7 3 2 10
233,1277,0.5956166666666667,0.44063055515289307,0.0025210435786801907,0.0007624455029144883,0.9523024704134564,8,8,9,0.0,6 2 5 8 7 3 1 4 10
234,1281,0.59435,0.1634688824415207,0.0023733567213639617,0.0010725308675318956,0.913474955346865,3,3,4,0.0,4 2 8 10
235,1286,0.5927666666666667,0.45299822092056274,0.0022081860806792974,0.0008382952655665576,0.9369759429578407,4,4,5,0.0,4 8 3 9 10
236,1295,0.5899166666666666,0.5377313494682312,0.0024847572721127006,0.0006118930177763104,0.9411858805719936,9,9,10,0.0,2 8 6 4 3 9 7 5 1
237,1299,0.58865,0.15197080373764038,0.0020949302124790847,0.0010459049372002482,0.9198071944320244,3,3,4,0.0,2 8 6 10
238,1302,0.5877,0.0663873478770256,0.0016348564919705193,0.0007817831356078386,0.8786477445847356,2,2,3,0.0,1 4 10
239,1308,0.5858000000000001,0.002049364149570465,0.0021394980528081455,0.001262187259271741,0.9086546256305488,5,5,6,0.0,2 4 9 1 6 10
240,1312,0.5845333333333333,0.1881369948387146,0.002162957680411637,0.000332564115524292,0.95088282975232,3,3,4,0.0,4 7 5 10
241,1314,0.5839000000000001,0.0741235613822937,0.002131005050614476,0.002096122596412897,0.7715846716197081,1,1,2,0.0,8 10
242,1323,0.5810500000000001,0.3547621965408325,0.0020636875544571215,0.001008027931675315,0.8972696705004831,8,8,9,0.0,3 2 8 7 9 6 1 4 10
243,1326,0.5801000000000001,0.2534945011138916,0.0016343383661781747,0.0022994522005319595,0.8634672419819482,2,2,3,0.0,4 8 10
244,1333,0.5778833333333333,0.4519227147102356,0.0020795312843152453,0.0006725498242303729,0.9470616254100618,6,6,7,0.0,2 7 5 8 4 3 10
245,1334,0.5775666666666667,0.0,0.002969728782773018,0.003249702975153923,0.7495482381982519,0,0,1,0.0,10
246,1343,0.5747166666666668,0.04035273194313049,0.0020106530800047847,0.0002766860998235643,0.9592066958068242,8,8,9,0.0,6 2 1 4 7 3 5 9 10
247,1347,0.57345,0.44718748331069946,0.0016773302049841732,0.0010819730814546347,0.8976420672426574,3,3,4,0.0,9 1 7 10
248,1352,0.5718666666666667,0.34013867378234863,0.0018792158225551248,0.0013807250652462244,0.8868125671527474,4,4,5,0.0,2 7 4 8 10
249,1357,0.5702833333333334,0.2278674840927124,0.001582393213175237,0.0007437773747369647,0.912754570908056,4,4,5,0.0,4 3 5 8 10
250,1358,0.5699666666666667,0.0,0.0018683450762182474,0.0028555647004395723,0.7413556939444984,0,0,1,0.0,10
251,1366,0.5674333333333335,0.19724497199058533,0.0017426509584765881,0.0010096085024997592,0.9219785537327088,7,7,8,0.0,7 5 3 2 1 4 8 10
252,1370,0.5661666666666667,0.0850241482257843,0.0021656120952684432,0.001151172793470323,0.9100609856273416,3,3,4,0.0,9 5 4 10
253,1376,0.5642666666666667,0.01601579785346985,0.00160502460009108,0.0006311304168775678,0.9294610741801834,5,5,6,0.0,1 3 2 7 5 10
254,1383,0.5620499999999999,-0.024624869227409363,0.0016965840311188782,0.0011063098208978772,0.9189717175702561,6,6,7,0.0,1 6 8 2 4 9 10
255,1391,0.5595166666666667,0.06885446608066559,0.001444614099455066,0.0006859709974378347,0.9465815812951744,7,7,8,0.0,7 4 9 6 5 1 2 10
256,1398,0.5573,0.231782466173172,0.0017231266413416182,0.0004998455988243222,0.950841388294161,6,6,7,0.0,1 7 3 4 5 9 10
257,1403,0.5557166666666666,0.2728422284126282,0.0015446143457666039,0.0010803010081872344,0.916299346528779,4,4,5,0.0,4 8 3 5 10
258,1411,0.5531833333333334,0.06516958773136139,0.001829132714192383,0.0007701826980337501,0.9333271813910016,7,7,8,0.0,7 3 9 8 2 4 5 10
259,1418,0.5509666666666666,0.17438198626041412,0.0015178381498636945,0.00041965136188082397,0.9466227244111786,6,6,7,0.0,3 6 5 2 8 9 10
260,1427,0.5481166666666667,0.14428023993968964,0.001430222874559048,0.00022809734218753874,0.9621770804156589,8,8,9,0.0,2 3 4 8 1 7 9 5 10
261,1428,0.5478000000000001,0.0,0.0010024444200098515,0.0051753344014286995,0.6757166840116118,0,0,1,0.0,10
262,1434,0.5459,-0.00689978152513504,0.0010957529302686453,0.0012752985348924994,0.8643877180680792,5,5,6,0.0,5 7 4 1 8 10
263,1443,0.54305,0.32081687450408936,0.0016296487689639132,0.0011028731241822243,0.90043125098724,8,8,9,0.0,5 2 9 6 7 4 3 1 10
264,1447,0.5417833333333333,0.14771504700183868,0.0014515812217723578,0.00044899171916767955,0.9326574781313804,3,3,4,0.0,8 3 7 10
265,1451,0.5405166666666666,0.3617527484893799,0.0017338756879325956,0.0013657923555001616,0.8692868655828779,3,3,4,0.0,2 6 9 10
266,1457,0.5386166666666667,-0.024175748229026794,0.0014102484565228224,0.0014462746912613511,0.8405672476563811,5,5,6,0.0,1 2 7 3 8 10
267,1460,0.5376666666666667,0.08190202713012695,0.0015083972830325365,0.0017327649984508753,0.8776114248226571,2,2,3,0.0,7 6 10
268,1469,0.5348166666666667,0.5264805555343628,0.0014457740730399059,0.0005368294660001993,0.9353582777357555,9,9,10,0.0,8 9 3 2 6 7 4 5 1
269,1475,0.5329166666666667,0.3277559280395508,0.0013746512704528868,0.0012976727448403835,0.8831299049835143,5,5,6,0.0,8 2 6 7 5 10
270,1479,0.53165,0.08293478190898895,0.0016583871620241553,0.000694505637511611,0.9194864946972318,3,3,4,0.0,1 4 3 10
271,1484,0.5300666666666667,0.06196612864732742,0.0012388172559440135,0.00205783499404788,0.8076349199704126,4,4,5,0.0,4 8 2 6 10
272,1488,0.5288,0.2718748152256012,0.001290765343583189,0.0006805580342188478,0.9332163441620599,3,3,4,0.0,4 5 3 10
273,1497,0.52595,0.496115505695343,0.001291553884382463,0.0008741158526390791,0.9440860008326991,9,9,10,0.0,2 8 7 6 3 9 4 5 1
274,1502,0.5243666666666666,0.10185500979423523,0.002581352461129427,0.0013902185019105673,0.8657825138778664,4,4,5,0.0,2 8 9 4 10
275,1507,0.5227833333333334,0.09267795085906982,0.0028681602329015733,0.0017445653211325407,0.8360355731086555,4,4,5,0.0,1 4 5 3 10
276,1515,0.5202500000000001,0.5722638964653015,0.002938539895694703,0.0007238480029627681,0.9448136808118128,7,7,8,0.0,2 9 6 4 5 1 3 10
277,1520,0.5186666666666666,0.2506057620048523,0.002760851592756808,0.0008254395797848701,0.9292212368546144,4,4,5,0.0,4 5 3 8 10
278,1526,0.5167666666666666,0.25854575634002686,0.002469338185619563,0.0005033815978094935,0.950197055581492,5,5,6,0.0,8 3 2 4 5 10
279,1532,0.5148666666666666,0.2202877551317215,0.0024375914751241603,0.000666427135001868,0.9353838635965136,5,5,6,0.0,1 6 5 4 3 10
280,1541,0.5120166666666666,0.40837448835372925,0.0026552881269405284,0.0004433357098605484,0.951698135571304,8,8,9,0.0,6 3 5 4 2 9 1 8 10
281,1549,0.5094833333333334,0.14823439717292786,0.002615332807181403,0.0007201640401035547,0.9141360701866864,7,7,8,0.0,2 5 8 4 6 9 3 10
282,1553,0.5082166666666666,0.4624675214290619,0.002629787370096892,0.00131333083845675,0.9178564078512288,3,3,4,0.0,9 5 2 10
283,1554,0.5079,0.0,0.0031159454956650734,0.0047282506711781025,0.6448978719295431,0,0,1,0.0,10
284,1563,0.50505,0.4274076521396637,0.0021061047316632336,0.0006633003940805793,0.9211676484162119,8,8,9,0.0,2 9 5 6 4 8 7 1 10
285,1569,0.50315,0.41407617926597595,0.0020266371817948916,0.0007506631664000452,0.902247232990727,5,5,6,0.0,9 3 6 1 5 10
286,1570,0.5028333333333334,0.0,0.002114090835675597,0.002769269049167633,0.7464573161712724,0,0,1,0.0,10
287,1573,0.5018833333333333,0.09632215648889542,0.0016875379563619692,0.0016221298137679696,0.894690085711859,2,2,3,0.0,7 4 10
288,1578,0.5003,0.09470287710428238,0.0020849192747846245,0.0012996419100090861,0.9016713439691789,4,4,5,0.0,4 1 9 8 10
289,1583,0.4987166666666667,0.24841174483299255,0.002037544222548604,0.0008400750230066478,0.928208780433987,4,4,5,0.0,2 5 4 3 10
290,1586,0.4977666666666667,0.27119868993759155,0.001823117840103805,0.001876267371699214,0.8613687975865907,2,2,3,0.0,2 6 10
291,1588,0.4971333333333333,0.15452608466148376,0.0014458141813520342,0.0017740618204697967,0.832005413862634,1,1,2,0.0,2 10
292,1595,0.4949166666666668,0.45192277431488037,0.0018879922406215752,0.0006725498242303729,0.9470616254100618,6,6,7,0.0,7 2 8 3 4 5 10
293,1604,0.49206666666666676,0.5378536581993103,0.0018666643235418531,0.0008485933649353683,0.9377134912220958,8,8,9,0.0,2 9 8 1 7 4 6 3 10
294,1609,0.4904833333333334,0.25992366671562195,0.0018361034337431193,0.00035415354068391025,0.9582003313388042,4,4,5,0.0,3 1 4 5 10
295,1614,0.4889,0.23852628469467163,0.0016016035107895732,0.0007025685044936836,0.9232658151178382,4,4,5,0.0,9 5 6 3 10
296,1619,0.48731666666666673,0.07068953663110733,0.001493166689760983,0.0008849415462464094,0.9339459641935142,4,4,5,0.0,7 4 1 5 10
297,1622,0.4863666666666667,0.2561466693878174,0.00145142312006404,0.0009316230425611138,0.9093537154240926,2,2,3,0.0,2 8 10
298,1631,0.4835166666666667,0.4961155652999878,0.0014734921795833441,0.0008741158526390791,0.9440860008326991,9,9,10,0.0,2 8 9 3 4 6 5 1 7
299,1640,0.4806666666666667,0.5068271160125732,0.0018916036674959792,0.0008757499745115638,0.9439653884242959,8,8,9,0.0,5 3 4 6 7 9 2 8 10
300,1642,0.4800333333333333,0.06440548598766327,0.0016251615015789866,0.0021526473574340343,0.7534363235255059,1,1,2,0.0,5 10
301,1646,0.4787666666666667,0.4699091613292694,0.0015667684201616794,0.0005399419460445642,0.9253671903530851,3,3,4,0.0,2 8 9 10
302,1650,0.47750000000000004,0.06417911499738693,0.0015999292372725904,0.0011327374959364533,0.8899144805640018,3,3,4,0.0,8 7 4 10
303,1652,0.47686666666666677,0.09241673350334167,0.0012273360625840724,0.002805043011903763,0.7471625084072954,1,1,2,0.0,7 10
304,1660,0.4743333333333334,0.4590632915496826,0.0013725828612223268,0.0007501494255848229,0.9528765552605233,7,7,8,0.0,4 7 3 8 9 2 5 10
305,1666,0.47243333333333337,0.16635701060295105,0.0014957537835774322,0.0010855096625164151,0.8968324905237035,5,5,6,0.0,9 7 5 6 1 10
306,1671,0.47085,0.09786833822727203,0.00146129266358912,0.0017027452122420073,0.8419667925955849,4,4,5,0.0,4 5 3 7 10
307,1675,0.46958333333333335,0.14914017915725708,0.001749499177094549,0.00045729815610684454,0.9348799906290102,3,3,4,0.0,5 3 1 10
308,1683,0.46704999999999997,0.43186694383621216,0.0014957895909901708,0.0003803875297307968,0.952880037490026,7,7,8,0.0,2 8 9 5 7 3 4 10
309,1691,0.4645166666666667,0.3374864459037781,0.0013783406466245651,0.0011028468143194914,0.9004312480902842,7,7,8,0.0,2 8 9 5 4 1 3 10
310,1695,0.46325000000000005,0.20108982920646667,0.0014096910454099998,0.0005039464449509978,0.9504095853154639,3,3,4,0.0,4 7 5 10
311,1698,0.46230000000000004,0.12413325905799866,0.0010960659516664843,0.002108748070895672,0.8039842280564778,2,2,3,0.0,7 1 10
312,1701,0.46135000000000004,0.26288145780563354,0.0018196358966330688,0.0014144494198262691,0.8407549256819891,2,2,3,0.0,1 3 10
313,1702,0.4610333333333333,0.0,0.0023706182837486267,0.0033651564735919237,0.673386523691665,0,0,1,0.0,10
314,1705,0.4600833333333333,0.1896999180316925,0.0011415578968202074,0.0007206269074231386,0.9197575384119745,2,2,3,0.0,1 9 10
315,1709,0.45881666666666665,0.09045407921075821,0.0015073362737894058,0.0017070816829800606,0.9061700632611863,3,3,4,0.0,7 5 4 10
316,1715,0.45691666666666675,0.2466394156217575,0.0016850678948685527,0.0010691143106669188,0.9176962962119389,5,5,6,0.0,4 9 2 5 3 10
317,1718,0.45596666666666674,0.21743008494377136,0.0014948475485046704,0.0011607427150011063,0.8946657282916007,2,2,3,0.0,9 4 10
318,1723,0.45438333333333336,0.09786834567785263,0.0013090524589642882,0.0017027452122420073,0.8419667925955849,4,4,5,0.0,7 4 5 3 10
319,1727,0.4531166666666667,0.3220522999763489,0.0016612218751106411,0.0015066300984472036,0.8701919177358839,3,3,4,0.0,2 8 9 10
320,1734,0.4509000000000001,0.11056549847126007,0.0015743422055883066,0.00046224994002841413,0.9556673857140909,6,6,7,0.0,9 5 6 4 7 2 10
321,1743,0.44805000000000006,0.392397940158844,0.0015469479064146678,0.0010166018037125468,0.9171850596965423,8,8,9,0.0,2 8 3 9 4 6 1 5 10
322,1745,0.4474166666666667,0.04297640547156334,0.001336414716206491,0.001557128969579935,0.830267253337377,1,1,2,0.0,9 10
323,1749,0.44615000000000005,0.13259899616241455,0.0012804435391444713,0.001409339951351285,0.8634098373114283,3,3,4,0.0,5 7 1 10
324,1757,0.44361666666666666,0.45793455839157104,0.0031513699505012482,0.000755301327444613,0.9523513313741662,7,7,8,0.0,4 9 2 8 3 1 5 10
325,1761,0.44235,0.08057194203138351,0.003166901762597263,0.0007449145196005702,0.9212662822231384,3,3,4,0.0,5 7 8 10
326,1770,0.4395,0.427304744720459,0.0023820557786772647,0.0009876589756458998,0.8858564166832764,8,8,9,0.0,2 8 9 5 1 3 4 6 10
327,1775,0.43791666666666673,0.051940642297267914,0.001781713287346065,0.0008838960202410817,0.9245681127934195,4,4,5,0.0,8 7 9 4 10
328,1783,0.43538333333333334,0.3360852599143982,0.0019705400191014633,0.0011132921790704131,0.9002168224094598,7,7,8,0.0,8 3 1 5 4 2 6 10
329,1788,0.4338000000000001,0.4272852838039398,0.0022343997843563557,0.000524153932929039,0.9366007162862668,4,4,5,0.0,4 9 5 1 10
330,1796,0.4312666666666667,0.17345979809761047,0.0016656385923852213,0.0006123321363702416,0.9384348409141854,7,7,8,0.0,9 5 2 8 4 3 1 10
331,1800,0.43000000000000005,0.39677584171295166,0.0019225557043682784,0.0008635525591671467,0.8968753174886409,3,3,4,0.0,2 8 7 10
332,1803,0.42905000000000004,0.06139390915632248,0.0020030968201657138,0.0017655458068475127,0.7990685844933448,2,2,3,0.0,5 2 10
333,1806,0.42810000000000004,0.09353770315647125,0.0012209695802691083,0.002399567048996687,0.8721537747631883,2,2,3,0.0,7 4 10
334,1812,0.4262,0.0984787791967392,0.00149730930570513,0.0011254658456891775,0.8890083169611116,5,5,6,0.0,4 5 3 7 9 10
335,1821,0.42335,0.4961155354976654,0.002013720869500604,0.0008741158526390791,0.9440860008326991,9,9,10,0.0,2 4 5 8 9 7 6 1 3
336,1826,0.4217666666666666,0.13027647137641907,0.0018825743114575743,0.0009784060530364513,0.9080277900084163,4,4,5,0.0,4 5 7 2 10
337,1835,0.4189166666666667,0.325203537940979,0.0017808873413337602,0.0010834166314452887,0.9022266122553493,8,8,9,0.0,3 2 8 9 6 5 1 4 10
338,1840,0.41733333333333344,0.03127249330282211,0.0016210349975153803,0.0012806988088414073,0.8631970501559101,4,4,5,0.0,8 7 5 4 10
339,1844,0.4160666666666667,0.18235012888908386,0.0021143601916264743,0.0009070546948350966,0.9239550912564489,3,3,4,0.0,7 4 5 10
340,1851,0.41385000000000005,0.45420509576797485,0.0014464800977813347,0.0006703345570713282,0.9484906469102988,6,6,7,0.0,5 4 3 6 8 7 10
341,1859,0.41131666666666666,0.3725234568119049,0.0015405686281155795,0.0009475686820223927,0.9220649564769406,7,7,8,0.0,5 4 6 8 3 2 9 10
342,1868,0.40846666666666664,0.4222412705421448,0.0016255397737647097,0.0006504050688818097,0.9479491497156312,8,8,9,0.0,4 9 6 5 3 2 8 1 10
343,1874,0.40656666666666663,0.2463170886039734,0.0014717330729278426,0.001072175451554358,0.9174683390630411,5,5,6,0.0,2 8 5 4 3 10
344,1880,0.4046666666666666,0.17029356956481934,0.001638539251871407,0.000347289809724316,0.9485210768089992,5,5,6,0.0,4 1 2 3 7 10
345,1882,0.40403333333333336,0.16704745590686798,0.0016622015973553061,0.0008686967194080353,0.9044694332461295,1,1,2,0.0,4 10
346,1886,0.4027666666666666,0.40958142280578613,0.0014252213877625763,0.0006987589877098799,0.9293159676115521,3,3,4,0.0,4 2 8 10
347,1889,0.4018166666666667,0.09102329611778259,0.0015405207717170317,0.0009811114287003875,0.8852453729786715,2,2,3,0.0,8 3 10
348,1892,0.4008666666666667,0.1494637429714203,0.001497394444110493,0.0013899937039241195,0.8948917763748435,2,2,3,0.0,1 7 10
349,1899,0.39865000000000006,0.5615381598472595,0.0016582548185916884,0.0006502710748463869,0.9381492181850528,6,6,7,0.0,3 2 6 5 4 8 10
350,1903,0.3973833333333334,0.04938529431819916,0.0017622473824303597,0.001522023812867701,0.8388270302348981,3,3,4,0.0,8 4 9 10
351,1912,0.3945333333333334,0.4583286643028259,0.0018686997807688182,0.0005837412318214774,0.9277698023778504,8,8,9,0.0,2 8 6 1 5 9 4 3 10
352,1914,0.39390000000000003,0.23535652458667755,0.0015521040186285973,0.0019510070560500026,0.7831869407841553,1,1,2,0.0,2 10
353,1923,0.39105,0.4213733673095703,0.0015193861779860323,0.0009719681693241,0.8884891295865373,9,9,10,0.0,9 5 2 8 6 1 4 3 7
354,1930,0.38883333333333336,0.172305628657341,0.0014832591405138373,0.0007449798285961151,0.9128633619116688,6,6,7,0.0,4 5 1 3 6 7 10
355,1933,0.38788333333333336,0.08106007426977158,0.001445062148074309,0.0017895983764901757,0.8799767539959388,2,2,3,0.0,2 4 10
356,1937,0.3866166666666666,0.22431716322898865,0.001323543387115933,0.00039680927875451744,0.9629182144202176,3,3,4,0.0,4 5 3 10
357,1943,0.3847166666666667,0.3602868914604187,0.0017119226201126974,0.001088569639250636,0.8897351649602018,5,5,6,0.0,7 2 5 6 8 10
